2023-04-01 16:33:56,585 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,606 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,606 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,607 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,607 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,607 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,608 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,608 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,608 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,609 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,609 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,609 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,610 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,610 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,611 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,611 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,612 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,613 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,613 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,613 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,612 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,614 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,615 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,614 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,615 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,615 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,615 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,616 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,617 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,617 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,618 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,618 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,632 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@evaluation time: 0:00:00.000060 s
2023-04-06 14:58:26,632 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :10
2023-04-06 14:58:26,632 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:10
2023-04-06 14:58:26,632 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:10
2023-04-06 14:58:26,633 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@train dispatch time: 0:00:00.518571 s
2023-04-06 14:58:26,633 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-06 14:58:26,658 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,658 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,659 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,666 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,667 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,667 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,667 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,667 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,667 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,669 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,669 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,670 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,670 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,670 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,670 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,674 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,674 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,674 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,674 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,674 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,675 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:26,677 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:26,677 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:26,677 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:29,465 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,465 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,467 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,467 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,469 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,469 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,476 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,476 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,478 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,478 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,482 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,483 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,484 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,484 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,485 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,485 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,486 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,486 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,491 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:29,491 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:29,533 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,534 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,571 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,585 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,605 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,606 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,607 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,608 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,609 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,610 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,624 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,646 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,705 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:29,707 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,709 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,739 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,785 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,806 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,839 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:29,870 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:29] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:31,634 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-06 14:58:31,635 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-06 14:58:31,635 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-06 14:58:31,635 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@actual training time: 0:00:05.002207 s
2023-04-06 14:58:31,635 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
